Price,Area,rooms,type,City_District,Date
150000,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
67000,130.0,5,secondary,"Tashkent, Sergeli district","June 24, 2023"
107000,112.0,5,secondary,"Tashkent, Yunusabad district","June 24, 2023"
110000,140.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
100000,110.0,5,secondary,"Tashkent, Yunusabad district","June 24, 2023"
110000,90.0,5,secondary,"Tashkent, Almazar district","June 24, 2023"
90500,112.0,5,secondary,"Tashkent, Yunusabad district","June 24, 2023"
213000,150.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
250000,150.0,5,secondary,"Tashkent, Mirabad district","June 24, 2023"
68000,125.0,5,secondary,"Tashkent, Sergeli district","June 24, 2023"
172000,143.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
255000,175.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
103000,110.0,5,secondary,"Tashkent, Yunusabad district","June 24, 2023"
100000,97.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
86000,115.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
151000,148.0,5,secondary,"Tashkent, Yakkasarai district","June 24, 2023"
114000,150.0,5,secondary,"Tashkent, Chilanzar district","June 24, 2023"
145000,120.0,5,secondary,"Tashkent, Yunusabad district","June 24, 2023"
182000,111.0,5,secondary,"Tashkent, Mirabad district","June 24, 2023"
170000,181.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 24, 2023"
114000,110.0,5,secondary,"Tashkent, Sergeli district","June 24, 2023"
220000,215.0,5,secondary,"Tashkent, Yunusabad district","June 24, 2023"
330000,230.0,5,secondary,"Tashkent, Mirabad district","June 24, 2023"
93000,110.0,5,secondary,"Tashkent, Yashnabad district","June 24, 2023"
98000,120.0,5,secondary,"Tashkent, Yashnabad district","June 24, 2023"
165000,160.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
134800,110.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
90000,96.0,5,secondary,"Tashkent, Almazar district","June 23, 2023"
109000,98.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
125000,155.0,5,secondary,"Tashkent, Chilanzar district","June 23, 2023"
120000,112.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
95500,90.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
95000,112.12,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
92000,100.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
140000,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
87000,115.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
205000,175.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
117000,113.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
83000,100.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
97000,120.0,5,secondary,"Tashkent, Shaikhantahur district","June 23, 2023"
118000,98.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
107000,105.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
86500,120.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
122000,100.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
250000,150.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
350000,221.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
95000,110.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
120000,109.0,5,secondary,"Tashkent, Shaikhantahur district","June 23, 2023"
91000,112.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
110000,97.0,5,secondary,"Tashkent, Almazar district","June 23, 2023"
97000,108.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
83500,135.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
130000,150.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
114000,112.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
75000,96.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
97000,112.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
115000,87.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
240000,150.0,5,secondary,"Tashkent, Uchtepinsky district","June 23, 2023"
115000,120.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
79900,94.55,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
162000,190.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
90000,112.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
300000,220.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
88500,112.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
75000,117.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
120000,108.0,5,secondary,"Tashkent, Almazar district","June 23, 2023"
115000,105.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
131000,110.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
100000,111.93,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
150000,100.0,5,secondary,"Tashkent, Shaikhantahur district","June 23, 2023"
180000,140.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
110000,110.0,5,secondary,"Tashkent, Chilanzar district","June 23, 2023"
217000,157.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
145000,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
215000,215.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
105000,120.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
150000,127.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
85000,108.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
135000,120.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
144000,130.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
144000,100.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
136000,100.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
145000,118.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
250000,143.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
95000,110.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
92000,108.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
72000,120.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
100000,120.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
159000,100.0,5,secondary,"Tashkent, Shaikhantahur district","June 23, 2023"
120000,120.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
115000,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
97000,115.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
220000,130.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
79000,98.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
87500,120.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
116000,113.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
88000,120.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
125000,124.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
86500,100.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
92000,110.0,5,secondary,"Tashkent, Shaikhantahur district","June 23, 2023"
145000,115.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
88000,130.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
75000,96.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
82000,99.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
124999,103.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
85000,120.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
68000,130.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
92000,134.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
76500,110.0,5,secondary,"Tashkent, Yashnabad district","June 23, 2023"
92000,125.0,5,secondary,"Tashkent, Sergeli district","June 23, 2023"
115000,100.0,5,secondary,"Tashkent, Almazar district","June 23, 2023"
96000,115.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
121000,109.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
180000,206.0,5,secondary,"Tashkent, Chilanzar district","June 23, 2023"
155000,140.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
120000,130.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
125000,95.0,5,secondary,"Tashkent, Mirabad district","June 23, 2023"
110000,117.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 23, 2023"
95000,111.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
100000,98.0,5,secondary,"Tashkent, Yunusabad district","June 23, 2023"
130000,131.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
210000,220.0,5,secondary,"Tashkent, Yakkasarai district","June 23, 2023"
104000,120.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
69000,96.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
122000,120.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
106000,112.0,5,secondary,"Tashkent, Yashnabad district","June 22, 2023"
124000,114.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
150000,100.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
90000,112.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
85000,96.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
120000,110.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
108000,110.0,5,secondary,"Tashkent, Yashnabad district","June 22, 2023"
83500,110.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
123600,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
119900,108.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
95000,108.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
145000,94.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
109000,135.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
185000,130.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
165000,144.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
65000,130.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
95000,100.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
108000,120.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
130000,131.0,5,secondary,"Tashkent, Mirabad district","June 22, 2023"
110000,120.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
150000,150.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
140000,100.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
110000,100.0,5,secondary,"Tashkent, Chilanzar district","June 22, 2023"
120000,109.14,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
136500,103.0,5,secondary,"Tashkent, Yashnabad district","June 22, 2023"
142000,130.0,5,secondary,"Tashkent, Mirabad district","June 22, 2023"
106999,95.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
158000,221.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
90000,130.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
94500,98.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
115000,140.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
140000,100.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
90000,111.7,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
175000,140.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
72000,2.5,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
73900,96.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
80000,94.0,5,secondary,"Tashkent, Chilanzar district","June 22, 2023"
112000,105.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
90000,110.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
119000,110.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
450000,338.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
150000,155.0,5,secondary,"Tashkent, Chilanzar district","June 22, 2023"
93000,108.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
180000,120.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
72000,100.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
143000,100.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
97000,115.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
88000,110.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
87000,97.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
94500,90.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
97000,120.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
77000,120.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
360000,298.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
78000,105.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
135000,118.0,5,secondary,"Tashkent, Chilanzar district","June 22, 2023"
82000,96.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
130000,100.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
77000,103.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
210000,200.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
125000,90.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
108000,127.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
275000,240.0,5,secondary,"Tashkent, Chilanzar district","June 22, 2023"
154000,148.0,5,secondary,"Tashkent, Mirabad district","June 22, 2023"
227000,130.0,5,secondary,"Tashkent, Mirabad district","June 22, 2023"
120000,100.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
101000,116.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
102000,116.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
150000,132.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
125000,124.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
107000,100.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
68000,100.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
90000,120.0,5,secondary,"Tashkent, Yashnabad district","June 22, 2023"
125000,140.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
178000,145.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
85000,97.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
122000,110.0,5,secondary,"Tashkent, Yakkasarai district","June 22, 2023"
170000,120.0,5,secondary,"Tashkent, Mirabad district","June 22, 2023"
92000,108.17,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
135000,166.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
75000,110.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
120169,100.0,5,secondary,"Tashkent, Uchtepinsky district","June 22, 2023"
97000,115.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
80000,97.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
91000,110.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
86000,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 22, 2023"
107000,97.0,5,secondary,"Tashkent, Almazar district","June 22, 2023"
58000,93.0,5,secondary,"Tashkent, Sergeli district","June 22, 2023"
95000,115.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
130000,96.0,5,secondary,"Tashkent, Shaikhantahur district","June 22, 2023"
116000,100.0,5,secondary,"Tashkent, Yunusabad district","June 22, 2023"
115500,100.0,5,secondary,"Tashkent, Almazar district","June 21, 2023"
135000,105.0,5,secondary,"Tashkent, Mirabad district","June 21, 2023"
145000,115.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
96000,108.0,5,secondary,"Tashkent, Yunusabad district","June 21, 2023"
127000,113.0,5,secondary,"Tashkent, Yunusabad district","June 21, 2023"
114000,117.0,5,secondary,"Tashkent, Uchtepinsky district","June 21, 2023"
83000,120.0,5,secondary,"Tashkent, Sergeli district","June 21, 2023"
104000,110.0,5,secondary,"Tashkent, Sergeli district","June 21, 2023"
110000,110.0,5,secondary,"Tashkent, Sergeli district","June 21, 2023"
140000,140.0,5,secondary,"Tashkent, Yunusabad district","June 21, 2023"
112000,110.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
99000,120.0,5,secondary,"Tashkent, Sergeli district","June 21, 2023"
320000,175.0,5,secondary,"Tashkent, Chilanzar district","June 21, 2023"
245000,158.0,5,secondary,"Tashkent, Yakkasarai district","June 21, 2023"
300000,203.0,5,secondary,"Tashkent, Mirabad district","June 21, 2023"
124000,131.0,5,secondary,"Tashkent, Mirabad district","June 21, 2023"
180000,140.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
85000,96.0,5,secondary,"Tashkent, Shaikhantahur district","June 21, 2023"
116000,137.0,5,secondary,"Tashkent, Almazar district","June 21, 2023"
87000,120.0,5,secondary,"Tashkent, Sergeli district","June 21, 2023"
400000,562.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
200000,183.0,5,secondary,"Tashkent, Yunusabad district","June 21, 2023"
136000,166.0,5,secondary,"Tashkent, Shaikhantahur district","June 21, 2023"
280000,240.0,5,secondary,"Tashkent, Yunusabad district","June 21, 2023"
103000,110.6,5,secondary,"Tashkent, Yashnabad district","June 21, 2023"
140000,95.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
255000,143.0,5,secondary,"Tashkent, Chilanzar district","June 21, 2023"
155000,96.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
96500,120.0,5,secondary,"Tashkent, Yakkasarai district","June 21, 2023"
145000,130.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
110000,120.0,5,secondary,"Tashkent, Yashnabad district","June 21, 2023"
170000,122.0,5,secondary,"Tashkent, Mirabad district","June 21, 2023"
265000,164.0,5,secondary,"Tashkent, Mirzo-Ulugbek district","June 21, 2023"
200000,195.57,5,secondary,"Tashkent, Shaikhantahur district","June 21, 2023"
90000,109.0,5,secondary,"Tashkent, Yunusabad district","June 21, 2023"
